t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
133.103,3870.13,3739.04,229321,229321,229321,1,NaN,NaN,0.00229544,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00119196
136.032,3867.64,3737.01,228127,228127,228127,1,NaN,NaN,0.00229924,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00119362
138.976,3865.14,3734.98,226939,226939,226939,1,NaN,NaN,0.00230304,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00119529
141.935,3862.64,3732.94,225756,225756,225756,1,NaN,NaN,0.00230686,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00119697
144.91,3860.14,3730.91,224580,224580,224580,1,NaN,NaN,0.00231069,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00119865
147.9,3857.65,3728.88,223410,223410,223410,1,NaN,NaN,0.00231452,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00120033
150.907,3855.15,3726.84,222245,222245,222245,1,NaN,NaN,0.00231836,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00120202
153.928,3852.65,3724.8,221086,221086,221086,1,NaN,NaN,0.00232221,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00120372
156.966,3850.16,3722.76,219933,219933,219933,1,NaN,NaN,0.00232607,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00120542
160.02,3847.66,3720.72,218786,218786,218786,1,NaN,NaN,0.00232994,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00120713
163.09,3845.16,3718.67,217645,217645,217645,1,NaN,NaN,0.00233381,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00120884
166.175,3842.66,3716.63,216509,216509,216509,1,NaN,NaN,0.0023377,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00121056
169.277,3840.17,3714.58,215379,215379,215379,1,NaN,NaN,0.00234159,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00121229
172.396,3837.67,3712.53,214255,214255,214255,1,NaN,NaN,0.00234549,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00121401
175.53,3835.17,3710.48,213136,213136,213136,1,NaN,NaN,0.0023494,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00121575
178.681,3832.67,3708.43,212023,212023,212023,1,NaN,NaN,0.00235332,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00121749
181.849,3830.18,3706.38,210916,210916,210916,1,NaN,NaN,0.00235724,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00121924
185.033,3827.68,3704.33,209814,209814,209814,1,NaN,NaN,0.00236118,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00122099
188.234,3825.18,3702.27,208718,208718,208718,1,NaN,NaN,0.00236512,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00122274
191.452,3822.68,3700.21,207628,207628,207628,1,NaN,NaN,0.00236908,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00122451
194.686,3820.19,3698.15,206542,206542,206542,1,NaN,NaN,0.00237304,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00122628
197.938,3817.69,3696.09,205463,205463,205463,1,NaN,NaN,0.00237701,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00122805
201.207,3815.19,3694.03,204389,204389,204389,1,NaN,NaN,0.00238099,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00122983
204.493,3812.69,3691.97,203320,203320,203320,1,NaN,NaN,0.00238497,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00123161
207.796,3810.2,3689.9,202257,202257,202257,1,NaN,NaN,0.00238897,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00123341
211.116,3807.7,3687.83,201199,201199,201199,1,NaN,NaN,0.00239297,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.0012352
214.454,3805.2,3685.76,200146,200146,200146,1,NaN,NaN,0.00239699,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00123701
217.81,3802.7,3683.69,199099,199099,199099,1,NaN,NaN,0.00240101,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00123882
221.183,3800.21,3681.62,198057,198057,198057,1,NaN,NaN,0.00240504,0,1.12915e+20,4.32951e+20,0,1.55966e+20,6.86052e+17,1.15885e+21,305.478,2.85925,302.619,NaN,NaN,NaN,NaN,0.0437566,NaN,3.33256e+06,0.00124063
