t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
147.806,3882.62,3769.11,189831,189831,189831,1,NaN,NaN,0.00240232,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00118371
151.343,3880.12,3767,188881,188881,188881,1,NaN,NaN,0.00240617,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00118535
154.899,3877.62,3764.89,187935,187935,187935,1,NaN,NaN,0.00241003,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.001187
158.472,3875.12,3762.78,186993,186993,186993,1,NaN,NaN,0.00241389,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00118865
162.063,3872.63,3760.67,186056,186056,186056,1,NaN,NaN,0.00241777,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.0011903
165.673,3870.13,3758.55,185123,185123,185123,1,NaN,NaN,0.00242165,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00119196
169.3,3867.63,3756.44,184194,184194,184194,1,NaN,NaN,0.00242554,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00119362
172.946,3865.13,3754.32,183270,183270,183270,1,NaN,NaN,0.00242944,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.0011953
176.61,3862.64,3752.21,182351,182351,182351,1,NaN,NaN,0.00243335,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00119697
180.293,3860.14,3750.09,181436,181436,181436,1,NaN,NaN,0.00243727,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00119865
183.994,3857.64,3747.97,180525,180525,180525,1,NaN,NaN,0.00244119,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00120034
187.714,3855.14,3745.85,179618,179618,179618,1,NaN,NaN,0.00244513,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00120203
191.453,3852.65,3743.72,178716,178716,178716,1,NaN,NaN,0.00244907,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00120373
195.211,3850.15,3741.6,177818,177818,177818,1,NaN,NaN,0.00245302,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00120543
198.987,3847.65,3739.48,176924,176924,176924,1,NaN,NaN,0.00245699,0,5.17079e+19,2.21182e+20,0,8.30813e+20,8.3499e+18,6.55518e+20,169.775,31.194,138.581,NaN,NaN,NaN,NaN,0.0392228,NaN,3.33256e+06,0.00120713
