t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
167.024,3832.66,3701.13,228712,228712,228712,1,NaN,NaN,0.00230916,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.0012175
169.96,3830.17,3699.08,227576,227576,227576,1,NaN,NaN,0.00231287,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00121924
172.911,3827.67,3697.02,226445,226445,226445,1,NaN,NaN,0.00231658,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00122099
175.876,3825.17,3694.97,225319,225319,225319,1,NaN,NaN,0.00232031,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00122275
178.857,3822.67,3692.91,224198,224198,224198,1,NaN,NaN,0.00232404,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00122451
181.852,3820.18,3690.85,223083,223083,223083,1,NaN,NaN,0.00232777,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00122628
184.862,3817.68,3688.8,221973,221973,221973,1,NaN,NaN,0.00233152,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00122806
187.888,3815.18,3686.73,220869,220869,220869,1,NaN,NaN,0.00233528,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00122984
190.928,3812.68,3684.67,219769,219769,219769,1,NaN,NaN,0.00233904,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00123162
193.984,3810.19,3682.61,218675,218675,218675,1,NaN,NaN,0.00234281,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00123341
197.055,3807.69,3680.54,217586,217586,217586,1,NaN,NaN,0.00234659,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00123521
200.141,3805.19,3678.48,216502,216502,216502,1,NaN,NaN,0.00235038,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00123701
203.243,3802.69,3676.41,215423,215423,215423,1,NaN,NaN,0.00235418,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00123882
206.36,3800.2,3674.34,214350,214350,214350,1,NaN,NaN,0.00235798,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00124064
209.493,3797.7,3672.27,213281,213281,213281,1,NaN,NaN,0.00236179,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00124246
212.641,3795.2,3670.2,212218,212218,212218,1,NaN,NaN,0.00236561,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00124428
215.806,3792.7,3668.12,211159,211159,211159,1,NaN,NaN,0.00236944,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00124612
218.986,3790.21,3666.05,210106,210106,210106,1,NaN,NaN,0.00237328,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00124796
222.182,3787.71,3663.97,209058,209058,209058,1,NaN,NaN,0.00237713,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.0012498
225.395,3785.21,3661.89,208014,208014,208014,1,NaN,NaN,0.00238099,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00125165
228.623,3782.71,3659.81,206976,206976,206976,1,NaN,NaN,0.00238485,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00125351
231.867,3780.22,3657.73,205943,205943,205943,1,NaN,NaN,0.00238872,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00125537
235.128,3777.72,3655.65,204914,204914,204914,1,NaN,NaN,0.0023926,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00125724
238.405,3775.22,3653.57,203891,203891,203891,1,NaN,NaN,0.00239649,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00125911
