t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
271.742,3810.2,3712.18,154120,154120,154120,1,NaN,NaN,0.00255695,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.0012334
276.099,3807.7,3710.04,153299,153299,153299,1,NaN,NaN,0.00256129,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.0012352
280.481,3805.21,3707.9,152483,152483,152483,1,NaN,NaN,0.00256565,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.001237
284.885,3802.71,3705.76,151671,151671,151671,1,NaN,NaN,0.00257001,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00123881
289.313,3800.21,3703.62,150864,150864,150864,1,NaN,NaN,0.00257439,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00124063
293.765,3797.71,3701.47,150060,150060,150060,1,NaN,NaN,0.00257877,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00124245
298.241,3795.22,3699.32,149261,149261,149261,1,NaN,NaN,0.00258316,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00124427
302.741,3792.72,3697.18,148466,148466,148466,1,NaN,NaN,0.00258757,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00124611
307.265,3790.22,3695.03,147675,147675,147675,1,NaN,NaN,0.00259198,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00124794
311.813,3787.72,3692.88,146888,146888,146888,1,NaN,NaN,0.0025964,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00124979
316.385,3785.23,3690.73,146106,146106,146106,1,NaN,NaN,0.00260083,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00125164
320.982,3782.73,3688.58,145327,145327,145327,1,NaN,NaN,0.00260527,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.0012535
325.604,3780.23,3686.42,144553,144553,144553,1,NaN,NaN,0.00260972,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00125536
330.25,3777.74,3684.27,143782,143782,143782,1,NaN,NaN,0.00261418,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00125723
334.921,3775.24,3682.11,143016,143016,143016,1,NaN,NaN,0.00261866,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.0012591
339.617,3772.74,3679.95,142253,142253,142253,1,NaN,NaN,0.00262314,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00126098
344.339,3770.24,3677.79,141495,141495,141495,1,NaN,NaN,0.00262763,0,1.08189e+20,4.37676e+20,0,8.3126e+20,7.90297e+18,1.22872e+21,321.172,31.2179,289.954,NaN,NaN,NaN,NaN,0.0414728,NaN,3.33256e+06,0.00126287
